continent,airport,year,month,flight_count
North Americas,KORD,2022,5,29715
Oceania,YBBN,2019,1,8710
Oceania,YBBN,2019,2,8093
Oceania,YBBN,2019,3,8822
Oceania,YBBN,2019,4,8825
Oceania,YBBN,2019,5,8936
Oceania,YBBN,2019,6,8514
Oceania,YBBN,2019,7,9470
Oceania,YBBN,2019,8,9143
Oceania,YBBN,2019,9,8671
Oceania,YBBN,2019,10,9348
Oceania,YBBN,2019,11,8804
Oceania,YBBN,2019,12,8800
Oceania,YMML,2019,1,10506
Oceania,YMML,2019,2,9388
Oceania,YMML,2019,3,10244
Oceania,YMML,2019,4,10104
Oceania,YMML,2019,5,9845
Oceania,YMML,2019,6,9591
Oceania,YMML,2019,7,10552
Oceania,YMML,2019,8,9952
Oceania,YMML,2019,9,9641
Oceania,YMML,2019,10,10537
Oceania,YMML,2019,11,10048
Oceania,YMML,2019,12,10303
Oceania,YPPH,2019,1,5495
Oceania,YPPH,2019,2,4949
Oceania,YPPH,2019,3,5372
Oceania,YPPH,2019,4,5375
Oceania,YPPH,2019,5,5543
Oceania,YPPH,2019,6,5227
Oceania,YPPH,2019,7,5763
Oceania,YPPH,2019,8,5461
Oceania,YPPH,2019,9,5219
Oceania,YPPH,2019,10,5883
Oceania,YPPH,2019,11,5412
Oceania,YPPH,2019,12,5552
Oceania,YSBK,2019,1,2767
Oceania,YSBK,2019,2,2964
Oceania,YSBK,2019,3,3227
Oceania,YSBK,2019,4,2913
Oceania,YSBK,2019,5,3259
Oceania,YSBK,2019,6,2797
Oceania,YSBK,2019,7,2969
Oceania,YSBK,2019,8,2788
Oceania,YSBK,2019,9,2919
Oceania,YSBK,2019,10,3120
Oceania,YSBK,2019,11,2777
Oceania,YSBK,2019,12,2205
Oceania,YSSY,2019,1,13992
Oceania,YSSY,2019,2,13270
Oceania,YSSY,2019,3,14572
Oceania,YSSY,2019,4,14251
Oceania,YSSY,2019,5,14311
Oceania,YSSY,2019,6,13582
Oceania,YSSY,2019,7,14669
Oceania,YSSY,2019,8,14137
Oceania,YSSY,2019,9,13648
Oceania,YSSY,2019,10,15129
Oceania,YSSY,2019,11,14263
Oceania,YSSY,2019,12,13945
Oceania,YBBN,2020,1,8697
Oceania,YBBN,2020,2,8124
Oceania,YBBN,2020,3,7181
Oceania,YBBN,2020,4,2233
Oceania,YBBN,2020,5,2149
Oceania,YBBN,2020,6,2563
Oceania,YBBN,2020,7,3485
Oceania,YBBN,2020,8,3556
Oceania,YBBN,2020,9,3631
Oceania,YBBN,2020,10,3708
Oceania,YBBN,2020,11,3961
Oceania,YBBN,2020,12,5600
Oceania,YMML,2020,1,10174
Oceania,YMML,2020,2,9302
Oceania,YMML,2020,3,7771
Oceania,YMML,2020,4,1203
Oceania,YMML,2020,5,1244
Oceania,YMML,2020,6,1479
Oceania,YMML,2020,7,1405
Oceania,YMML,2020,8,1044
Oceania,YMML,2020,9,1125
Oceania,YMML,2020,10,1162
Oceania,YMML,2020,11,1589
Oceania,YMML,2020,12,4185
Oceania,YPPH,2020,1,5686
Oceania,YPPH,2020,2,5191
Oceania,YPPH,2020,3,5165
Oceania,YPPH,2020,4,2847
Oceania,YPPH,2020,5,2538
Oceania,YPPH,2020,6,2921
Oceania,YPPH,2020,7,3485
Oceania,YPPH,2020,8,3368
Oceania,YPPH,2020,9,3660
Oceania,YPPH,2020,10,3837
Oceania,YPPH,2020,11,3728
Oceania,YPPH,2020,12,4416
Oceania,YSBK,2020,1,2492
Oceania,YSBK,2020,2,2701
Oceania,YSBK,2020,3,2420
Oceania,YSBK,2020,4,1605
Oceania,YSBK,2020,5,2061
Oceania,YSBK,2020,6,2765
Oceania,YSBK,2020,7,2690
Oceania,YSBK,2020,8,2664
Oceania,YSBK,2020,9,2916
Oceania,YSBK,2020,10,2816
Oceania,YSBK,2020,11,2981
Oceania,YSBK,2020,12,2273
Oceania,YSSY,2020,1,13671
Oceania,YSSY,2020,2,12931
Oceania,YSSY,2020,3,10784
Oceania,YSSY,2020,4,2108
Oceania,YSSY,2020,5,2280
Oceania,YSSY,2020,6,2609
Oceania,YSSY,2020,7,3364
Oceania,YSSY,2020,8,2850
Oceania,YSSY,2020,9,2924
Oceania,YSSY,2020,10,3501
Oceania,YSSY,2020,11,4285
Oceania,YSSY,2020,12,6073
Oceania,YBBN,2021,1,4726
Oceania,YBBN,2021,2,4617
Oceania,YBBN,2021,3,5852
Oceania,YBBN,2021,4,5914
Oceania,YBBN,2021,5,6332
Oceania,YBBN,2021,6,6185
Oceania,YBBN,2021,7,5002
Oceania,YBBN,2021,8,3417
Oceania,YBBN,2021,9,3873
Oceania,YBBN,2021,10,4319
Oceania,YBBN,2021,11,4387
Oceania,YBBN,2021,12,6073
Oceania,YMML,2021,1,3740
Oceania,YMML,2021,2,3067
Oceania,YMML,2021,3,5016
Oceania,YMML,2021,4,6885
Oceania,YMML,2021,5,6749
Oceania,YMML,2021,6,3557
Oceania,YMML,2021,7,3698
Oceania,YMML,2021,8,1809
Oceania,YMML,2021,9,1479
Oceania,YMML,2021,10,1625
Oceania,YMML,2021,11,2763
Oceania,YMML,2021,12,6220
Oceania,YPPH,2021,1,3993
Oceania,YPPH,2021,2,3662
Oceania,YPPH,2021,3,4638
Oceania,YPPH,2021,4,4652
Oceania,YPPH,2021,5,4581
Oceania,YPPH,2021,6,4550
Oceania,YPPH,2021,7,4349
Oceania,YPPH,2021,8,4267
Oceania,YPPH,2021,9,4251
Oceania,YPPH,2021,10,4254
Oceania,YPPH,2021,11,4294
Oceania,YPPH,2021,12,4349
Oceania,YSBK,2021,1,2510
Oceania,YSBK,2021,2,2781
Oceania,YSBK,2021,3,2970
Oceania,YSBK,2021,4,2994
Oceania,YSBK,2021,5,2697
Oceania,YSBK,2021,6,2282
Oceania,YSBK,2021,7,1314
Oceania,YSBK,2021,8,1309
Oceania,YSBK,2021,9,1163
Oceania,YSBK,2021,10,2368
Oceania,YSBK,2021,11,2519
Oceania,YSBK,2021,12,2735
Oceania,YSSY,2021,1,3820
Oceania,YSSY,2021,2,5209
Oceania,YSSY,2021,3,7762
Oceania,YSSY,2021,4,9578
Oceania,YSSY,2021,5,9441
Oceania,YSSY,2021,6,7774
Oceania,YSSY,2021,7,3347
Oceania,YSSY,2021,8,2637
Oceania,YSSY,2021,9,2469
Oceania,YSSY,2021,10,3057
Oceania,YSSY,2021,11,4955
Oceania,YSSY,2021,12,8730
Oceania,YBBN,2022,1,5639
Oceania,YBBN,2022,2,4843
Oceania,YBBN,2022,3,6456
Oceania,YBBN,2022,4,7334
Oceania,YBBN,2022,5,7496
Oceania,YMML,2022,1,6277
Oceania,YMML,2022,2,5209
Oceania,YMML,2022,3,7242
Oceania,YMML,2022,4,8768
Oceania,YMML,2022,5,8495
Oceania,YPPH,2022,1,3676
Oceania,YPPH,2022,2,3659
Oceania,YPPH,2022,3,4641
Oceania,YPPH,2022,4,4917
Oceania,YPPH,2022,5,5185
Oceania,YSBK,2022,1,2450
Oceania,YSBK,2022,2,2537
Oceania,YSBK,2022,3,2685
Oceania,YSBK,2022,4,2994
Oceania,YSBK,2022,5,3388
Oceania,YSSY,2022,1,8188
Oceania,YSSY,2022,2,7273
Oceania,YSSY,2022,3,9772
Oceania,YSSY,2022,4,11974
Oceania,YSSY,2022,5,11956
South Americas,SBBR,2019,1,4177
South Americas,SBBR,2019,2,3882
South Americas,SBBR,2019,3,4215
South Americas,SBBR,2019,4,3675
South Americas,SBBR,2019,5,3730
South Americas,SBBR,2019,6,3361
South Americas,SBBR,2019,7,4041
South Americas,SBBR,2019,8,3570
South Americas,SBBR,2019,9,3185
South Americas,SBBR,2019,10,3969
South Americas,SBBR,2019,11,4348
South Americas,SBBR,2019,12,4365
South Americas,SBGR,2019,1,10715
South Americas,SBGR,2019,2,9362
South Americas,SBGR,2019,3,10011
South Americas,SBGR,2019,4,9151
South Americas,SBGR,2019,5,8108
South Americas,SBGR,2019,6,7949
South Americas,SBGR,2019,7,9277
South Americas,SBGR,2019,8,7774
South Americas,SBGR,2019,9,7482
South Americas,SBGR,2019,10,9114
South Americas,SBGR,2019,11,8170
South Americas,SBGR,2019,12,9440
South Americas,SBKP,2019,1,2796
South Americas,SBKP,2019,2,2605
South Americas,SBKP,2019,3,2789
South Americas,SBKP,2019,4,2867
South Americas,SBKP,2019,5,3037
South Americas,SBKP,2019,6,2714
South Americas,SBKP,2019,7,2067
South Americas,SBKP,2019,8,2636
South Americas,SBKP,2019,9,2713
South Americas,SBKP,2019,10,3182
South Americas,SBKP,2019,11,3222
South Americas,SBKP,2019,12,3252
South Americas,SBSP,2019,1,6467
South Americas,SBSP,2019,2,5805
South Americas,SBSP,2019,3,6232
South Americas,SBSP,2019,4,5960
South Americas,SBSP,2019,5,5979
South Americas,SBSP,2019,6,5624
South Americas,SBSP,2019,7,6028
South Americas,SBSP,2019,8,5885
South Americas,SBSP,2019,9,5436
South Americas,SBSP,2019,10,6367
South Americas,SBSP,2019,11,6131
South Americas,SBSP,2019,12,5725
South Americas,SKBO,2019,1,1219
South Americas,SKBO,2019,10,171
South Americas,SKBO,2019,11,2814
South Americas,SKBO,2019,12,6139
South Americas,SBBR,2020,1,4147
South Americas,SBBR,2020,2,3985
South Americas,SBBR,2020,3,3105
South Americas,SBBR,2020,4,367
South Americas,SBBR,2020,5,453
South Americas,SBBR,2020,6,716
South Americas,SBBR,2020,7,1235
South Americas,SBBR,2020,8,1628
South Americas,SBBR,2020,9,2136
South Americas,SBBR,2020,10,2719
South Americas,SBBR,2020,11,2817
South Americas,SBBR,2020,12,3317
South Americas,SBGR,2020,1,8800
South Americas,SBGR,2020,2,9928
South Americas,SBGR,2020,3,7876
South Americas,SBGR,2020,4,1174
South Americas,SBGR,2020,5,1570
South Americas,SBGR,2020,6,1913
South Americas,SBGR,2020,7,2960
South Americas,SBGR,2020,8,3734
South Americas,SBGR,2020,9,4545
South Americas,SBGR,2020,10,5760
South Americas,SBGR,2020,11,6272
South Americas,SBGR,2020,12,7475
South Americas,SBKP,2020,1,3448
South Americas,SBKP,2020,2,3366
South Americas,SBKP,2020,3,2720
South Americas,SBKP,2020,4,940
South Americas,SBKP,2020,5,1337
South Americas,SBKP,2020,6,1695
South Americas,SBKP,2020,7,1952
South Americas,SBKP,2020,8,2332
South Americas,SBKP,2020,9,2379
South Americas,SBKP,2020,10,1412
South Americas,SBKP,2020,11,147
South Americas,SBKP,2020,12,166
South Americas,SBSP,2020,1,5540
South Americas,SBSP,2020,2,5753
South Americas,SBSP,2020,3,4247
South Americas,SBSP,2020,4,358
South Americas,SBSP,2020,5,455
South Americas,SBSP,2020,6,792
South Americas,SBSP,2020,7,1090
South Americas,SBSP,2020,8,968
South Americas,SBSP,2020,9,1386
South Americas,SBSP,2020,10,2396
South Americas,SBSP,2020,11,2803
South Americas,SBSP,2020,12,3411
South Americas,SKBO,2020,1,6963
South Americas,SKBO,2020,2,6740
South Americas,SKBO,2020,3,5983
South Americas,SKBO,2020,4,441
South Americas,SKBO,2020,5,324
South Americas,SKBO,2020,6,442
South Americas,SKBO,2020,7,535
South Americas,SKBO,2020,8,413
South Americas,SKBO,2020,9,1733
South Americas,SKBO,2020,10,2983
South Americas,SKBO,2020,11,2473
South Americas,SKBO,2020,12,2664
South Americas,SBBR,2021,1,3322
South Americas,SBBR,2021,2,2664
South Americas,SBBR,2021,3,2136
South Americas,SBBR,2021,4,1598
South Americas,SBBR,2021,5,2277
South Americas,SBBR,2021,6,2656
South Americas,SBBR,2021,7,3194
South Americas,SBBR,2021,8,3212
South Americas,SBBR,2021,9,2944
South Americas,SBBR,2021,10,3130
South Americas,SBBR,2021,11,1943
South Americas,SBBR,2021,12,3089
South Americas,SBGR,2021,1,7554
South Americas,SBGR,2021,2,5922
South Americas,SBGR,2021,3,5011
South Americas,SBGR,2021,4,4173
South Americas,SBGR,2021,5,5064
South Americas,SBGR,2021,6,5902
South Americas,SBGR,2021,7,7541
South Americas,SBGR,2021,8,7287
South Americas,SBGR,2021,9,5123
South Americas,SBGR,2021,10,367
South Americas,SBGR,2021,11,2205
South Americas,SBGR,2021,12,1425
South Americas,SBKP,2021,1,213
South Americas,SBKP,2021,2,515
South Americas,SBKP,2021,3,1253
South Americas,SBKP,2021,4,2381
South Americas,SBKP,2021,5,3101
South Americas,SBKP,2021,6,3373
South Americas,SBKP,2021,7,3720
South Americas,SBKP,2021,8,3960
South Americas,SBKP,2021,9,3461
South Americas,SBKP,2021,10,3660
South Americas,SBKP,2021,11,3915
South Americas,SBKP,2021,12,3996
South Americas,SBSP,2021,1,3738
South Americas,SBSP,2021,2,2867
South Americas,SBSP,2021,3,2308
South Americas,SBSP,2021,4,1683
South Americas,SBSP,2021,5,2348
South Americas,SBSP,2021,6,2857
South Americas,SBSP,2021,7,4014
South Americas,SBSP,2021,8,3830
South Americas,SBSP,2021,9,3211
South Americas,SBSP,2021,10,3482
South Americas,SBSP,2021,11,4748
South Americas,SBSP,2021,12,5584
South Americas,SKBO,2021,1,3947
South Americas,SKBO,2021,2,3367
South Americas,SKBO,2021,3,3376
South Americas,SKBO,2021,4,3782
South Americas,SKBO,2021,5,3799
South Americas,SKBO,2021,6,4317
South Americas,SKBO,2021,7,1364
South Americas,SKBO,2021,8,28
South Americas,SKBO,2021,11,2769
South Americas,SKBO,2021,12,120
South Americas,SBBR,2022,1,4225
South Americas,SBBR,2022,2,3216
South Americas,SBBR,2022,3,3727
South Americas,SBBR,2022,4,3568
South Americas,SBBR,2022,5,3151
South Americas,SBGR,2022,1,713
South Americas,SBGR,2022,2,400
South Americas,SBGR,2022,3,503
South Americas,SBGR,2022,4,53
South Americas,SBGR,2022,5,637
South Americas,SBKP,2022,1,3518
South Americas,SBKP,2022,2,3316
South Americas,SBKP,2022,3,3880
South Americas,SBKP,2022,4,3476
South Americas,SBKP,2022,5,2879
South Americas,SBSP,2022,1,4224
South Americas,SBSP,2022,2,1859
South Americas,SBSP,2022,3,2177
South Americas,SBSP,2022,4,4756
South Americas,SBSP,2022,5,4027
South Americas,SKBO,2022,2,1495
South Americas,SKBO,2022,3,9926
South Americas,SKBO,2022,4,4932
South Americas,SKBO,2022,5,1762
